client_id,gender,age_1996,account_age_days,freq_POPLATEK PO OBRATU,freq_POPLATEK TYDNE,txn_count_1996,incoming_total_1996,outgoing_total_1996,avg_txn_1996,max_txn_1996,min_txn_1996,k_pojistne_count_1996,k_sipo_count_1996,k_sluzby_count_1996,k_urok_count_1996,k_sankc_urok_count_1996,k_duchod_count_1996,k_uver_count_1996,op_vyber_kartou_count_1996,op_vklad_count_1996,op_prevod_z_uctu_count_1996,op_vyber_count_1996,op_prevod_na_ucet_count_1996,avg_balance_1996,max_balance_1996,min_balance_1996,std_balance_1996,recency_1996,order_count,order_amount_total,po_pojistne_count,po_sipo_count,po_leasing_count,po_uver_count,has_previous_loan,previous_loan_amount_total,previous_loan_problem,loan_granted_1996,has_card_pre_1997,card_count_pre_1997,card_issued_1996,ending_balance_1996,op_type_diversity_1996,k_symbol_diversity_1996,n_accounts,ratio_credit_to_debit_1996,ratio_incoming_total_1996,ratio_outgoing_total_1996,avg_txn_norm_1996,po_type_diversity_1996,dv_loan_1997,dv_card_1997
675,2,21,1405.0,0.0,0.0,78,120117.2,127075.2,3169.133333333333,36234.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,27.0,0.0,39,0.0,35193.498717948714,69246.3,15535.7,10701.930238015426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49554.5,2.0,2.0,1,0.9452450202714613,0.4859259427069764,0.5140740572930236,40.62991452991453,0,0,0
676,2,43,1253.0,0.0,0.0,65,125504.6,116215.2,3718.766153846154,14052.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,26,12.0,28314.640000000003,45934.5,21087.9,4908.651494294283,0,1.0,6245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33129.0,3.0,3.0,1,1.0799327454584255,0.5192152235770509,0.4807847764229492,57.21178698224852,1,0,0
678,1,63,402.0,0.0,0.0,42,64205.3,36942.4,2408.2785714285715,5264.0,14.6,0.0,9.0,9.0,9.0,0.0,12.0,0.0,0.0,0.0,12.0,12,9.0,29362.271428571425,37363.5,11228.0,5107.544625560367,0,1.0,3509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33241.3,3.0,4.0,1,1.7379839967083892,0.6347677703002639,0.3652322296997361,57.33996598639456,1,0,0
682,2,17,644.0,0.0,0.0,60,161537.1,169075.2,5510.205,28300.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,35,0.0,33687.23166666667,52407.9,3641.7,8158.310173556978,0,1.0,1408.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32587.2,2.0,2.0,1,0.955415696684079,0.4885997889370722,0.5114002110629278,91.83675,1,0,0
686,1,25,1010.0,0.0,0.0,100,259544.0,263807.2,5233.512,29703.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,40,36.0,40824.114,65337.9,22087.1,7875.988294016113,0,4.0,8094.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.8,3.0,5.0,1,0.9838397132451274,0.4959270180330149,0.5040729819669851,52.335119999999996,3,0,0
689,2,32,1250.0,0.0,0.0,72,529255.3,350675.2,14439.770833333334,60729.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,47,0.0,51145.21527777778,106577.3,7087.8,22094.72992382904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67134.5,3.0,2.0,1,1.509246447995182,0.6014739800472879,0.3985260199527122,200.5523726851852,0,0,0
690,2,54,980.0,0.0,0.0,80,121449.4,127475.2,3111.5575,13692.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,31,24.0,20092.3175,32515.7,12187.8,5193.930644238354,0,2.0,6085.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656.3,3.0,4.0,1,0.9527296289788131,0.48789633487409445,0.5121036651259057,38.89446875,1,0,0
692,1,61,1460.0,0.0,0.0,62,76097.3,70419.2,2363.1693548387098,7550.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,26,12.0,33263.84516129032,42772.1,24868.4,4116.5654234009335,0,1.0,3662.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38516.2,3.0,4.0,1,1.0806328387712443,0.51937699849505,0.4806230015049499,38.11563475546306,1,0,0
694,2,60,833.0,0.0,0.0,76,154219.2,165215.2,4203.084210526316,17656.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,40,12.0,25469.452631578944,39705.7,15116.2,6290.084943983372,0,1.0,5120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18963.6,3.0,3.0,1,0.9334443804202035,0.48278832837039465,0.5172116716296054,55.30373961218837,1,0,0
700,2,67,879.0,0.0,0.0,57,51299.6,50879.2,1792.6105263157895,4218.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,21,12.0,14264.761403508772,18373.7,11083.3,1968.6457799856069,0,1.0,2812.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14624.2,3.0,4.0,1,1.008262708533153,0.5020571782013491,0.497942821798651,31.449307479224377,1,0,0
704,2,21,656.0,0.0,0.0,57,65373.0,68075.2,2341.1964912280705,23868.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,27,0.0,23206.62456140351,46177.2,15562.6,8206.174147909278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16905.2,2.0,2.0,1,0.9603056619738173,0.4898754722806302,0.5101245277193697,41.07362265312404,0,0,0
706,2,48,1388.0,0.0,0.0,93,101070.4,112903.2,2300.7913978494626,11451.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,30,36.0,20397.68064516129,29044.2,14758.4,3357.0449383173573,0,3.0,5089.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16188.3,3.0,5.0,1,0.8951951760446116,0.4723498599827269,0.5276501400172732,24.73969244999422,2,0,0
712,2,34,753.0,0.0,0.0,59,37843.3,32533.2,1192.822033898305,3081.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,23,12.0,17867.06779661017,24638.5,13450.9,2948.9174130716974,0,1.0,2054.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21865.6,3.0,3.0,1,1.1632209558235895,0.5377263717291995,0.46227362827080065,20.217322608445848,1,0,0
714,2,26,810.0,0.0,0.0,61,223224.7,218875.2,7247.539344262295,35040.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0,12.0,0.0,35,0.0,64555.63114754098,90938.3,44114.8,11597.224664570125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,86657.4,3.0,2.0,1,1.0198720549427254,0.5049191370547698,0.49508086294523024,118.81212039774255,0,0,0
715,1,44,1122.0,0.0,0.0,75,258896.4,267395.2,7017.221333333333,29710.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,39,12.0,30456.506666666668,54286.8,16759.2,10462.077828653004,0,1.0,6135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26603.0,3.0,3.0,1,0.9682163329783032,0.49192576890833906,0.508074231091661,93.5629511111111,1,0,0
720,2,42,1245.0,0.0,0.0,66,41069.9,48615.2,1358.8651515151516,5790.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,30,12.0,19387.780303030304,24538.6,14633.7,2138.601681560943,0,1.0,2230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17427.8,3.0,3.0,1,0.8447954549194492,0.45793448410048043,0.5420655158995195,20.588865932047753,1,0,0
721,2,56,431.0,0.0,0.0,57,63157.7,73716.0,2401.2929824561406,7200.0,14.6,0.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,23,10.0,18631.800000000003,28913.0,11637.6,4331.899176087287,0,1.0,3191.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11701.0,3.0,3.0,1,0.8567705789787834,0.4614305012577288,0.5385694987422711,42.12794706063405,1,0,0
723,1,39,1131.0,0.0,0.0,56,111102.2,99375.2,3758.525,12618.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,32,0.0,36391.489285714284,52004.0,24343.1,6270.597351149789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41572.8,2.0,2.0,1,1.1180073096708234,0.5278580978290306,0.4721419021709694,67.11651785714285,0,0,0
726,2,61,683.0,0.0,0.0,61,38478.4,38299.2,1258.6491803278689,3600.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,25,12.0,19203.108196721314,23403.5,14732.0,1976.6162501688846,0,1.0,2082.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20406.3,3.0,3.0,1,1.0046789489075492,0.5011670070437211,0.49883299295627886,20.633593120129,1,0,0
727,1,66,645.0,0.0,0.0,67,56618.7,61925.2,1769.3119402985074,4635.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,31,12.0,19212.51641791045,24613.8,13726.1,2279.0319901219236,0,1.0,2895.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18093.2,3.0,4.0,1,0.9143079069587179,0.4776179963709647,0.5223820036290353,26.40764089997772,1,0,0
729,1,27,961.0,0.0,0.0,84,36491.9,32425.2,820.4416666666667,2956.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,24,36.0,19836.459523809524,24564.2,14426.2,2513.5259505573194,0,3.0,1970.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23989.9,3.0,2.0,1,1.1254178848549894,0.5295042884857314,0.47049571151426856,9.7671626984127,2,0,0
731,1,17,873.0,0.0,0.0,58,344577.5,324675.2,11882.322413793103,39326.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,34,0.0,74334.23620689656,100085.5,50092.6,12358.105425323205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70372.2,2.0,2.0,1,1.0612991075388574,0.5148690472223721,0.48513095277762797,204.86762782401902,0,0,0
740,2,73,1174.0,0.0,0.0,74,83371.4,94643.2,2405.6027027027026,9500.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,38,12.0,22670.66891891892,31060.1,16132.5,3702.304091176369,0,1.0,1869.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18046.1,3.0,4.0,1,0.880902167297809,0.46834023726143814,0.531659762738562,32.5081446311176,1,0,0
743,2,55,479.0,0.0,1.0,85,435249.7,398764.0,9959.043529411763,51300.0,30.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,31,24.0,49187.68,123105.7,11741.8,24452.530807069168,0,2.0,8267.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70352.0,3.0,4.0,1,1.0914969756547732,0.5218735615494087,0.47812643845059144,117.16521799307957,1,0,0
748,2,60,1378.0,0.0,0.0,77,38343.4,43279.2,1060.0337662337663,3108.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,29,24.0,21323.61038961039,25602.2,17527.9,1891.9662410463534,0,2.0,2072.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18642.8,3.0,4.0,1,0.8859544538716059,0.4697645014983595,0.5302354985016404,13.766672288750211,1,0,0
750,1,40,1177.0,0.0,0.0,82,771922.5,728975.2,18303.630487804876,60900.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,41,0.0,72858.20243902439,143039.0,22415.8,28038.216971862326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68677.6,2.0,2.0,1,1.058914624256079,0.5143072042818109,0.4856927957181892,223.21500594883994,0,0,0
751,2,37,538.0,0.0,0.0,35,40500.3,76874.0,3353.5514285714285,24766.0,14.6,0.0,4.0,10.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,16,4.0,15662.84857142857,40410.1,3341.2,12469.206148687006,0,2.0,14064.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3374.0,3.0,3.0,1,0.5268400239352707,0.3450525370545341,0.6549474629454659,95.81575510204081,2,0,0
752,2,52,1146.0,0.0,0.0,75,102187.2,107143.2,2791.072,16160.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,31,12.0,37134.13333333333,47746.3,24517.0,5197.715313932138,0,1.0,3639.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36875.6,3.0,3.0,1,0.9537441480187263,0.4881622545029293,0.5118377454970706,37.21429333333334,1,0,0
754,1,49,1425.0,0.0,0.0,75,293277.0,278711.2,7626.5093333333325,33524.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,39,12.0,53008.706666666665,83752.0,29976.2,9708.01903606934,0,2.0,8782.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67423.3,3.0,3.0,1,1.0522612654245684,0.5127326053229769,0.4872673946770231,101.6867911111111,2,0,0
755,2,49,1093.0,0.0,0.0,67,74498.1,74951.2,2230.586567164179,6814.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,25,12.0,33635.985074626864,40878.6,25266.0,3360.165549684867,0,1.0,3028.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34552.6,3.0,3.0,1,0.9939547332130775,0.4984841012972293,0.5015158987027708,33.292336823345956,1,0,0
756,2,76,890.0,0.0,0.0,76,57309.700000000004,64159.2,1598.2749999999999,4721.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,28,24.0,12868.622368421053,17469.2,8190.4,1939.9338811824612,0,2.0,2707.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11834.2,3.0,5.0,1,0.8932421227197348,0.47180554034818795,0.5281944596518121,21.029934210526314,1,0,0
757,1,26,1281.0,0.0,0.0,56,43307.5,38727.2,1464.9053571428572,7400.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,20,12.0,15659.24107142857,21694.5,10836.9,2519.5774380765306,0,1.0,2361.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17792.7,3.0,3.0,1,1.1182708793819331,0.5279168449448831,0.4720831550551169,26.159024234693877,1,0,0
760,1,60,391.0,0.0,0.0,45,61201.9,44377.4,2346.206666666667,11950.0,14.6,0.0,8.0,9.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,13,8.0,18872.98,29794.8,10195.0,5145.35561994769,0,1.0,3177.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22589.8,3.0,4.0,1,1.3791231572827611,0.5796770768512388,0.4203229231487612,52.137925925925934,1,0,0
762,2,59,863.0,0.0,0.0,68,94089.7,128826.9,3278.185294117647,41570.0,0.2,9.0,7.0,12.0,10.0,5.0,0.0,0.0,0.0,3.0,0.0,25,30.0,18835.379411764705,75868.0,-1625.6,19886.1396126823,0,4.0,8097.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-424.4,3.0,6.0,1,0.7303575573114001,0.4220847617449755,0.5779152382550246,48.20860726643599,2,0,0
765,2,27,552.0,0.0,0.0,91,226860.4,230531.2,5026.281318681318,25971.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,31,36.0,36233.87362637363,52263.8,13881.2,7432.717496340606,0,3.0,8028.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854.4,3.0,5.0,1,0.9840767757249343,0.49598724593980303,0.5040127540601971,55.23386064484965,2,0,0
768,1,65,1308.0,0.0,0.0,58,53331.8,48357.2,1753.2586206896551,4337.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,22,12.0,26961.83103448276,33909.8,22250.1,2828.12956893228,0,1.0,2891.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28022.2,3.0,4.0,1,1.102871961155733,0.524459872749265,0.4755401272507351,30.22859690844233,1,0,0
778,2,56,1148.0,0.0,0.0,71,234513.4,219155.2,6389.698591549295,29800.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,12.0,13.0,0.0,22,12.0,58595.512676056336,86113.4,42596.2,9995.063016037033,0,1.0,9240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,69058.5,4.0,3.0,1,1.0700791037584323,0.5169266729061699,0.4830733270938302,89.99575481055345,1,0,0
779,1,52,959.0,0.0,1.0,61,389969.9,383060.0,12672.62131147541,62400.0,30.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,35,0.0,57183.79344262295,141725.6,4640.2,27680.667212917568,0,1.0,3430.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51850.1,2.0,2.0,1,1.0180386884561166,0.5044693614050375,0.4955306385949625,207.7478903520559,1,0,0
780,2,72,703.0,0.0,0.0,75,84242.9,88229.2,2299.628,6914.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,39,12.0,24603.652,31614.5,19384.5,2684.5208547442426,0,1.0,1697.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21702.5,3.0,4.0,1,0.9548188128193387,0.48844363813045705,0.511556361869543,30.661706666666667,1,0,0
781,2,51,1129.0,0.0,0.0,79,264137.4,246703.2,6466.336708860759,30181.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,31,24.0,52065.13544303798,74091.1,37641.9,8919.30659930005,0,2.0,6714.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69932.6,3.0,4.0,1,1.0706687225783857,0.5170642270798367,0.4829357729201633,81.85236340330076,1,0,0
782,1,33,1456.0,0.0,0.0,68,190880.6,185127.2,5529.5264705882355,23040.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,30,12.0,54897.49117647059,74038.0,42481.4,6798.099927113861,0,1.0,7591.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54669.5,3.0,3.0,1,1.0310780911719077,0.5076506391622726,0.4923493608377273,81.31656574394464,1,0,0
785,2,62,807.0,0.0,0.0,63,74590.2,70515.2,2303.2603174603173,9850.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,27,12.0,28702.238095238095,33852.2,20627.2,3074.308377213119,0,1.0,2885.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31733.8,3.0,4.0,1,1.0577889589762208,0.5140415174073467,0.48595848259265334,36.55968757873519,1,0,0
786,2,18,1378.0,0.0,0.0,108,309838.7,286203.2,5518.906481481482,35438.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,36,48.0,52944.57685185185,84856.9,29042.7,13206.65539003503,0,4.0,4469.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79707.2,3.0,5.0,1,1.0825829340831967,0.5198270457160814,0.48017295428391865,51.10098593964335,2,0,1
788,2,22,1241.0,0.0,0.0,85,76821.9,72291.2,1754.2717647058823,6589.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,29,24.0,36011.90588235294,44955.4,24944.6,5425.472895547642,0,2.0,2928.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35916.5,3.0,4.0,1,1.062672911779027,0.5151921595084537,0.4848078404915464,20.63849134948097,1,0,0
793,2,18,897.0,0.0,0.0,64,67892.8,77215.2,2267.3125,7522.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,26,12.0,24681.0234375,36275.5,14558.6,5775.727235973198,0,1.0,3330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17266.1,3.0,3.0,1,0.8792672945223221,0.4678777186647187,0.5321222813352813,35.4267578125,1,0,0
797,2,48,485.0,0.0,0.0,73,124548.4,121263.2,3367.282191780822,16100.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,34,12.0,40623.135616438354,60581.2,30201.7,6803.574629649758,0,1.0,4149.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49045.7,3.0,3.0,1,1.0270914836487903,0.5066823534772159,0.49331764652278415,46.127153312066056,1,0,1
809,2,77,486.0,0.0,0.0,57,57295.5,47991.2,1847.135087719298,6950.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,21,12.0,24911.433333333334,30901.4,17650.4,3348.7753569846427,0,1.0,2058.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28393.4,3.0,4.0,1,1.1938751271066363,0.5441855429033297,0.4558144570966703,32.40587873191751,1,0,0
810,1,51,516.0,0.0,0.0,83,149959.3,149851.2,3612.1746987951806,14400.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,40,12.0,29828.14819277108,40619.9,11454.7,7283.179521977778,0,2.0,8062.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36635.5,3.0,3.0,1,1.0007213822778862,0.5001802805438769,0.49981971945612313,43.52017709391784,2,1,0
812,2,56,466.0,0.0,0.0,64,72518.9,81147.6,2401.0390625,7034.0,14.6,0.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,25,11.0,27440.653125,37547.6,18456.1,4956.386848026663,0,1.0,3017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19083.2,3.0,3.0,1,0.893666602585905,0.4719239391799774,0.5280760608200227,37.5162353515625,1,0,0
814,2,37,1180.0,0.0,0.0,86,100107.8,102131.2,2351.6162790697676,11448.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,26,36.0,19571.103488372093,28280.0,11276.6,3989.7064465932426,0,3.0,5088.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16723.5,3.0,5.0,1,0.9801882284747463,0.49499750295442524,0.5050024970455748,27.344375338020555,2,0,0
822,1,37,727.0,0.0,1.0,49,217086.4,147570.0,9084.314285714287,48056.0,30.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,25,0.0,44373.09387755102,92215.3,20944.3,18623.870893352254,0,1.0,3847.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23531.7,2.0,2.0,1,1.4710740665446906,0.5953176743915641,0.40468232560843576,185.39416909620994,1,0,0
823,2,40,1367.0,0.0,0.0,92,138624.5,138335.2,3010.4315217391304,15799.5,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,30,36.0,22707.653260869567,34647.3,12743.0,5105.061088837085,0,3.0,6070.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23150.5,3.0,5.0,1,1.0020912970812923,0.5005222781509368,0.49947772184906325,32.72208175803403,2,0,0
825,2,19,1132.0,0.0,0.0,75,55842.2,52473.2,1444.2053333333333,4000.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,31,12.0,29972.254666666668,37504.3,24657.8,3009.2717949289586,0,1.0,2509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30526.2,4.0,3.0,1,1.064204203288536,0.5155518051911363,0.48444819480886375,19.256071111111112,1,0,0
831,2,48,939.0,0.0,0.0,72,235018.9,237123.2,6557.529166666666,38240.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,35,12.0,41102.07916666667,66511.9,21942.9,8742.523263956893,0,1.0,6329.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38888.2,3.0,3.0,1,0.9911257101793497,0.49777153954286224,0.5022284604571379,91.07679398148147,1,0,0
835,1,53,1407.0,0.0,0.0,71,290202.7,279179.2,8019.463380281691,33100.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,35,12.0,61913.960563380286,88367.4,39050.2,11830.979110447748,0,1.0,6372.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86950.9,3.0,3.0,1,1.039485391461828,0.5096802339519398,0.4903197660480602,112.9501884546717,1,0,0
839,1,41,1201.0,0.0,0.0,67,518444.7,455975.2,15539.505970149254,73800.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,36,0.0,65863.06417910448,118537.2,5743.3,23512.029183414343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55414.1,2.0,2.0,1,1.137001968528113,0.5320547127578162,0.46794528724218376,231.9329249276008,0,0,0
840,2,59,944.0,0.0,0.0,77,61760.0,56619.2,1537.3922077922077,6216.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,24,24.0,15929.25844155844,21587.8,11757.6,2334.8972520699604,0,2.0,2762.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20863.4,3.0,4.0,1,1.090796055048464,0.5217132739535324,0.4782867260464676,19.96613256872997,1,0,0
841,2,15,1302.0,0.0,0.0,58,88734.8,63825.2,2630.344827586207,36900.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,27,0.0,29176.93448275862,92897.4,22536.4,12776.265313484397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54373.9,2.0,2.0,1,1.3902784480111305,0.5816386995280546,0.4183613004719454,45.350772889417364,0,0,0
